user_id,username,post_count,total_words,avg_word_count,avg_sentence_length,avg_punctuation,avg_uppercase_ratio,avg_digit_count,forums_used,topics_used
1842,ilovemoney,2,164.0,82.0,13.82,17.5,0.0146,8.0,2,2
1843,guet21,2,89.0,44.5,20.165,3.5,0.0361,1.5,1,2
1844,nsfw,2,468.0,234.0,25.455,40.5,0.0334,17.5,2,2
1845,Trampantpro,2,268.0,134.0,11.725000000000001,44.5,0.24155000000000001,67.0,2,2
1847,PHARMCONNECTION,2,102.0,51.0,12.809999999999999,9.5,0.03095,4.5,1,1
1848,magic113,2,402.0,201.0,9.555,88.0,0.0514,17.5,2,2
1849,calhounboi,2,621.0,310.5,10.0,65.0,0.0599,2.0,1,1
1850,FranzLiszt,2,368.0,184.0,18.685000000000002,21.5,0.0303,7.5,2,2
1851,JollyRoger,2,541.0,270.5,18.12,25.0,0.026799999999999997,5.5,1,2
1852,yezzir,2,42.0,21.0,7.75,4.0,0.3393,3.0,1,1
1855,SuperInk,2,733.0,366.5,16.97,98.5,0.03035,11.0,1,1
1856,xyrius16,2,2317.0,1158.5,15.975,1191.5,0.0151,29.5,2,2
1857,only,2,179.0,89.5,11.785,25.0,0.05065,14.0,1,1
1858,panchovilla,2,256.0,128.0,42.665,20.0,0.00335,3.0,1,1
1860,madness99,2,146.0,73.0,13.45,11.5,0.0297,3.0,2,2
1861,worldview0,2,55.0,27.5,8.75,6.0,0.02545,0.0,2,2
1863,UniqueTreesInc,2,2813.0,1406.5,11.879999999999999,702.5,0.1251,444.0,1,1
1865,Jhames,2,93.0,46.5,18.165,7.5,0.0532,0.5,1,2
1867,torteamster,2,58.0,29.0,6.25,8.0,0.0,4.5,2,2
1868,Blackltdd,2,198.0,99.0,20.5,9.5,0.0189,2.5,2,2
1869,thedarksky,2,101.0,50.5,16.83,9.0,0.057999999999999996,0.5,1,1
1871,Tips,2,304.0,152.0,16.775,39.0,0.01575,1.0,2,2
1872,widdz,2,499.0,249.5,159.5,19.5,0.00635,9.5,2,2
1873,SaulSilver,1,59.0,59.0,9.83,17.0,0.0571,10.0,1,1
1875,capecappo,1,58.0,58.0,14.5,10.0,0.0225,2.0,1,1
1876,bahamaz,1,20.0,20.0,4.0,11.0,0.0385,4.0,1,1
1877,yolomcswagswag,2,144.0,72.0,18.8,9.5,0.0289,1.0,2,2
1880,Viscount,2,31.0,15.5,13.25,2.0,0.04365,0.5,2,2
1883,fd123,2,396.0,198.0,19.770000000000003,26.5,0.0344,10.5,2,2
1884,YuiLight,1,17.0,17.0,17.0,3.0,0.0,0.0,1,1
1885,xXsilentzahusXx,2,121.0,60.5,9.285,12.0,0.0431,1.5,1,1
1886,obliviron,2,168.0,84.0,11.305,15.0,0.03125,4.5,2,2
1887,countryboy,2,149.0,74.5,30.835,1.0,0.00855,0.0,1,1
1890,BugsMcGee,2,464.0,232.0,15.065,38.0,0.03395,3.5,1,2
1891,giveyouthed,1,118.0,118.0,7.87,30.0,0.0479,8.0,1,1
1892,jojojo,2,156.0,78.0,15.6,55.5,0.50095,114.0,1,2
1893,Kapitän,2,0.0,0.0,0.0,1.0,0.0,0.0,2,2
1894,dexterxtorm,2,830.0,415.0,16.9,91.0,0.03055,13.5,2,2
1896,T3c4n6l6g9,1,59.0,59.0,11.8,20.0,0.0511,1.0,1,1
1897,terabithia,1,91.0,91.0,10.11,23.0,0.057,17.0,1,1
1898,hibees09,2,37.0,18.5,14.75,1.0,0.0126,0.0,2,2
1899,douche,2,514.0,257.0,14.035,78.5,0.0849,35.5,1,1
1901,styla03xx,1,64.0,64.0,12.8,10.0,0.0425,2.0,1,1
1902,God_Seller,2,1852.0,926.0,22.84,245.0,0.0329,40.5,1,1
1904,bigman78667,1,31.0,31.0,10.33,3.0,0.0275,0.0,1,1
1906,yeezus,2,58.0,29.0,9.5,9.5,0.0091,3.0,2,2
1907,chaiwala,2,75.0,37.5,10.05,6.5,0.0079,5.5,2,2
1908,tim_daly,1,15.0,15.0,15.0,3.0,0.0357,0.0,1,1
1909,codenamewildbill,2,130.0,65.0,26.0,5.5,0.05425,4.5,1,1
1910,xdaznx,1,13.0,13.0,6.5,5.0,0.0816,0.0,1,1
1914,AmnesiaSynes,2,316.0,158.0,17.08,105.0,0.0528,5.0,1,1
1915,CARLOS,2,1505.0,752.5,15.530000000000001,271.5,0.03205,247.0,2,2
1917,Maximus,1,127.0,127.0,18.14,22.0,0.0342,0.0,1,1
1918,cvvbuyer,2,148.0,74.0,22.25,11.5,0.0274,0.5,2,2
1921,mirage,2,585.0,292.5,8.35,85.5,0.05615,2.5,1,1
1922,entershikarii,2,308.0,154.0,13.445,27.0,0.0399,7.5,2,2
1924,CatzNBunz,2,147.0,73.5,11.809999999999999,14.5,0.047299999999999995,1.0,2,2
1925,qbishon,2,44.0,22.0,8.5,3.0,0.08775,0.0,1,1
1927,phironix,2,159.0,79.5,26.5,8.5,0.0,1.5,1,2
1928,PartySupplies,2,16.0,8.0,3.125,4.5,0.00795,4.5,1,2
